EOGh_mean,EOGh_mav,EOGh_rms,EOGh_std,EOGh_max,EOGh_min,EOGh_ptp,EOGh_wl,EOGv_mean,EOGv_mav,EOGv_rms,EOGv_std,EOGv_max,EOGv_min,EOGv_ptp,EOGv_wl,label,subject_id,start_idx,end_idx
56.02890798024946,56.28190923239015,64.7525150021418,32.45997026559541,119.50700368839097,-7.656087516969532,127.1630912053605,451.19157832541896,-28.43970717991417,42.259523778619865,43.4281530420508,32.820535220567685,46.32272697097006,-63.421717636675,109.74444460764504,467.59737011410016,2,S7,4418,4673
79.07472492823752,79.07472492823752,80.31335027950001,14.050697870256675,125.86845915499364,48.55357294835596,77.31488620663768,530.2586523314744,61.01982435663396,106.64384033869868,203.38137942439843,194.0117690555309,671.7178329279797,-64.61328609033362,736.3311190183133,1664.4106091624822,3,S7,4682,4937
58.02484254989766,58.92562320343882,63.289652964659375,25.27247157376189,102.34262763886169,-24.35116024652114,126.69378788538282,439.8063707794481,-27.046532438805954,27.09758816870346,28.70628870130174,9.619568287563704,4.291809362765005,-45.43475217871933,49.72656154148434,392.8892640966644,3,S7,4810,5065
-219.16374429365987,225.86803747378204,263.46198568735304,146.2172051760883,27.858825900748496,-354.66611054383606,382.52493644458457,747.7178806935558,-102.70619480065928,102.70619480065928,106.36630036473548,27.662743950124614,-54.33442921956654,-141.97199274328247,87.63756352371593,349.2262181122039,1,S7,5193,5448
-43.90912893025018,91.79558267221572,140.9908893500406,133.97917478586757,75.71193640649878,-337.80111276824096,413.51304917473976,692.6159367809912,-60.63421499624822,75.61797848298684,84.55294737200002,58.929558636400415,42.87650812735156,-151.13621907280032,194.0127272001519,568.0792046521332,2,S7,5457,5712
68.99355740194176,68.99355740194176,71.23641211911361,17.73458340726285,104.985947530316,33.030482220338605,71.9554653099774,457.1437488148816,158.09177301344417,158.09177301344417,235.0219890856459,173.90321060647247,730.5447090552799,30.513779723856214,700.0309293314236,1535.611688885146,3,S7,5721,5976
50.183593050752975,53.77889431528142,59.75489602348328,32.438473874301096,104.985947530316,-25.15142944628978,130.13737697660576,465.2816186931429,61.77367561597568,61.77367561597568,68.43523194846097,29.45155297657265,117.21476720539512,12.461813815288709,104.7529533901064,353.0734185106715,3,S7,5849,6104
165.4541219884023,170.68500726828745,192.207960420222,97.82041487311592,256.90828986516584,-39.87823542134831,296.7865252865141,675.1732747238079,-83.11442227860977,86.02187373599403,96.69137495770887,49.40865106947557,23.42455138128908,-133.75557452894498,157.18012591023404,452.2349179656836,1,S7,6231,6486
-5.849693543812606,75.1553827365623,89.52455589119394,89.33323677645954,179.52909057611197,-96.69427628498713,276.22336686109907,714.8640862023219,-27.66237798727764,29.85816943841964,45.92587445907903,36.66031626868574,23.77339498930805,-103.23356422573562,127.00695921504366,422.6196978317323,2,S7,6495,6750
-72.13767485857034,72.13767485857034,75.57150039403369,22.52126856561643,-9.503345474163035,-109.18760145751284,99.6842559833498,422.2433796130832,104.51925664439598,104.73610566402004,203.87351629785584,175.04323933861306,670.6421271585084,-6.194075834551081,676.8362029930595,1576.3132047719116,3,S7,6759,7014
-86.90452070041707,86.90452070041707,88.5304808410564,16.88935522095011,-38.33186094727048,-114.31696976494688,75.9851088176764,444.7359750962263,27.408034656467,27.57188897947788,29.620619545556963,11.233020009442471,48.01704363169642,-6.194075834551081,54.211119466247496,401.1256756514663,3,S7,6887,7142
-105.6136146209862,105.6136146209862,107.89618287501384,22.07602060354711,-64.54747318581904,-158.02373341022684,93.4762602244078,473.1815384569263,30.49441362213678,30.49441362213678,32.483026816295954,11.190968188241843,58.77844665819399,8.363661859002908,50.41478479919108,344.309463774184,3,S7,7015,7270
79.10912849593367,79.10912849593367,85.14578339481271,31.48889039852339,156.1814470568794,36.44439482601225,119.73705223086714,557.4852288775128,-63.72890266051128,63.94630059937918,75.46888959096813,40.42499550749283,10.1739942374919,-146.68703132636918,156.8610255638611,560.4068594355019,2,S7,7532,7787
28.01701785623432,32.53747379206436,39.00004995523562,27.130252615011187,100.10924846516252,-41.42471662134622,141.53396508650874,524.7841762762114,68.26236421489453,102.07361216543822,209.14524822752267,197.6916399040313,693.5481610916155,-67.36111653641196,760.9092776280274,1780.7844254635502,3,S7,7796,8051
19.09130076603235,19.38147037138353,23.258828050070157,13.285154019567209,50.2311362655629,-3.7410693509505513,53.972205616513456,374.1111135654696,-10.729502644180169,12.73594246031595,15.372204064531486,11.008289186341766,16.65093963224027,-41.554945215236,58.20588484747627,490.8081341423441,3,S7,7924,8179
23.102694337407144,23.392863942758325,28.78915922809257,17.177927797403363,60.703997723170936,-3.7410693509505513,64.44506707412148,334.8333921582962,-24.46632437755833,25.77709842807015,31.134427431267977,19.254909579766583,10.444405281962336,-59.38316893562028,69.82757421758261,471.7615177073535,3,S7,8052,8307
-152.84276200439265,154.16585096943237,169.92262755566583,74.2481613125209,18.76572381213692,-245.74568002209745,264.5114038342344,671.2319633693861,35.93145961765183,58.28702841674357,60.70644937176159,48.93059579722393,128.16243422026247,-74.19520728568428,202.35764150594676,595.4499603473045,1,S7,8328,8583
