EOGh_mean,EOGh_mav,EOGh_rms,EOGh_std,EOGh_max,EOGh_min,EOGh_ptp,EOGh_wl,EOGv_mean,EOGv_mav,EOGv_rms,EOGv_std,EOGv_max,EOGv_min,EOGv_ptp,EOGv_wl,subject_id,label,start_idx,end_idx
-61.34743339115153,61.34743339115153,61.651001449281914,6.110515200667342,-48.25578469146496,-73.85040654035006,25.594621848885104,182.77015800328866,30.94137149354112,30.94137149354112,31.13210969195757,3.4408987155624637,40.07813132597141,24.021702831313252,16.05642849465816,240.48424684264057,S1,3,9110,9365
-11.505623612988352,109.01135707951714,125.98154627170844,125.45505420781922,245.32915576814523,-95.94160462869202,341.27076039683726,529.1194172950461,-49.48724341291393,50.47369039559176,85.28945171636326,69.46440321106104,21.48688764632043,-191.2647525314839,212.75164017780435,436.1631108314323,S1,2,9628,9883
-82.33070071501719,82.33070071501719,84.21212550885942,17.701350301436303,-18.507699754227307,-102.57704180003375,84.06934204580645,313.60579420744244,66.02082921783504,91.02682339579911,195.3886366627147,183.8966270661422,760.970650500183,-39.28776683468552,800.2584173348685,1699.3656304531312,S1,3,9892,10147
-95.21406485631904,95.21406485631904,95.32240414017535,4.543411119367329,-84.90732834395072,-104.21046748857377,19.303139144623046,202.40535125381757,-23.46136107426377,23.927323700634563,26.22255943983198,11.712692266022444,13.480171510737796,-39.50158603019427,52.981757540932065,233.8968090156478,S1,3,10020,10275
-95.79277422043472,95.79277422043472,95.87747856871059,4.0293056283152255,-86.03797014489868,-104.62087305858533,18.582902913686652,178.20443202160007,-32.225339321852815,32.225339321852815,32.402180184060896,3.380648794506101,-24.171380060683575,-40.767643698752735,16.59626363806916,223.6571920297837,S1,3,10148,10403
181.58825298272495,202.53164037453536,209.8035597893533,105.08682162367752,236.84327868252484,-84.4329115823222,321.27619026484706,508.8148349855536,118.52750633985603,127.64404434837344,133.65847640654124,61.77231221326691,183.9689246993873,-42.38453425011285,226.35345894950012,446.64052376532686,S1,1,10423,10678
-17.45022703356863,21.833322259292526,28.80194921327122,22.913791806699415,30.886982696211575,-63.103348612920705,93.99033130913227,264.3099808845467,33.32899334046768,131.10808644490893,214.34262677785094,211.73554226189842,727.2308911943924,-108.71675368110995,835.9476448755023,1712.0318433232046,S1,3,10930,11185
-3.6606978269298356,6.547751663286483,7.985884389132672,7.097439037885715,8.574700325800848,-16.581333263551326,25.156033589352173,171.7482181124754,-43.98893627934513,48.51414913839758,49.956549021246126,23.67763238003076,80.24342231693909,-61.27028902192781,141.5137113388669,332.63429654216566,S1,3,11058,11313
3.728914629242205,4.641277909814706,5.437494915507241,3.9574672006209433,13.872863925011112,-6.617443656431262,20.490307581442373,177.20692442953438,-46.37893365347688,46.37893365347688,46.99676554385403,7.595425251450712,-33.68774406837379,-61.27028902192781,27.58254495355402,267.29054923001723,S1,3,11186,11441
-86.53855667087726,95.66738628912547,105.27931850749131,59.95676037548367,23.52297511044385,-141.2447059149154,164.76768102535922,367.09418199852655,-8.00803913224165,10.583615602241471,17.469558283382387,15.526003216313608,20.85149798267341,-39.07274503957012,59.92424302224353,254.80987628356488,S1,1,11460,11715
-3.176304975354687,14.114867757573696,18.280910552778852,18.002854699803535,58.46199658188823,-26.584042824919504,85.04603940680774,290.07050974199706,81.54307399740449,122.08784812490184,227.77565550323882,212.67928042708803,770.7147844141177,-79.81305429553669,850.5278387096544,1736.1277758311483,S1,3,11988,12243
-13.696981477134715,13.696981477134715,14.952946264260719,5.998608204983645,-1.017109621547436,-28.194481247158222,27.177371625610785,193.6191431917975,-6.861199221960661,19.590100939410455,24.221441447494307,23.22933858358781,93.06241704794833,-29.922187747184427,122.98460479513275,333.29047316240406,S1,3,12116,12371
-12.86470092750863,12.866139882642777,14.192462339348582,5.993784889332149,0.18418625717080334,-28.194481247158222,28.378667504329027,230.72504665667375,-16.66787143434393,16.66787143434393,17.380470854618334,4.925731313867929,-5.3700159301738335,-29.922187747184427,24.552171817010596,245.89522290315278,S1,3,12244,12499
149.0498893604626,151.1011509605761,166.79976799087362,74.87518336166609,199.46670247751302,-9.402643540555479,208.8693460180685,370.3922693536872,34.3788601412343,46.83191006821539,48.35915491674768,34.01031960525294,91.45643522715145,-38.877451651145634,130.33388687829708,342.70827509932553,S1,1,12518,12773
51.9814654471772,51.9814654471772,57.2212134711089,23.920587807788877,111.68901133890695,8.158261635347921,103.53074970355902,373.89613346549345,73.84600996021415,119.28976851357233,233.71010317704017,221.7367338534117,801.1339975359305,-63.223106760969934,864.3571042969004,1822.4863706311862,S1,3,13026,13281
54.34796803973068,54.34796803973068,55.84542131070947,12.84560046564797,73.66949295366155,23.516770609106683,50.15272234455486,420.77744467395223,-6.562572318455092,15.625094678688832,18.26395572789506,17.044199112764367,59.24535218082822,-33.843505428954444,93.08885760978266,301.79756971245274,S1,3,13154,13409
45.11842513595895,45.11842513595895,46.51098717656336,11.2960011238185,73.66949295366155,23.516770609106683,50.15272234455486,385.9941594582868,8.521734411065063,13.985125145578342,15.416341400112842,12.846930559168705,27.178936866443753,-20.89361004506173,48.07254691150548,226.18877615217372,S1,3,13282,13537
-318.622167717462,330.97188904681127,351.4077259965267,148.21371100230755,57.00064354660546,-392.7408359816136,449.7414795282191,641.7858337621367,-110.30157363960936,115.18088132058881,121.95681469980575,52.029102474947514,25.129844242997613,-142.174247024215,167.3040912672126,347.8063688317164,S1,1,13556,13811
-52.7839105956365,85.42263450124936,159.97930817211275,151.02065363869832,33.59064295248477,-380.95073351673324,414.541376469218,575.6463801687265,-62.34478992023746,62.34478992023746,71.74547888371335,35.50409708829129,-31.713985122853835,-142.29199901830577,110.57801389545193,303.29621953893485,S1,2,13820,14075
33.05280956381736,33.43730821823653,41.595636359523475,25.252895756560964,103.95920890508594,-5.853056494497578,109.81226539958352,314.764094728477,105.49749668550427,115.37629615721225,225.9473190429546,199.80607892601947,767.5994751224166,-34.93033632636513,802.5298114487817,1655.6906756772842,S1,3,14084,14339
6.062037789106633,12.38261470877215,17.652706985322265,16.579196655842185,41.751033785849806,-15.3223408390114,57.0733746248612,225.46927112465272,8.183162532626431,10.028551445681561,14.053273198247249,11.424987463852792,40.04225063913844,-8.469988370248624,48.51223900938706,228.46245293484944,S1,3,14212,14467
197.01536572806737,199.77621274928453,216.62580471655986,90.06489291690175,251.14354013377425,-12.526695887117226,263.6702360208915,446.4574793807408,11.505682114941518,11.804174235525357,13.853440116843991,7.716027614057466,28.183846846238676,-5.6586382403318645,33.84248508657054,264.4211038080864,S1,1,14594,14849
